#\kappa_tau,\kappa_tau_tilde,\lnLog
1.44,-0.32,44.879
1.44,-0.3,44.17794114342189
1.44,-0.28,43.53965694582473
1.44,-0.26,42.9490960160676
1.44,-0.24,42.394
1.44,-0.22,41.86564533804537
1.44,-0.2,41.37459893908387
1.44,-0.18,40.92937716713375
1.44,-0.16,40.534
1.44,-0.14,40.187528664844436
1.44,-0.12,39.895773102834305
1.44,-0.1,39.64492390353059
1.44,-0.08,39.428
1.44,-0.06,39.260278903189864
1.44,-0.04,39.14131661748789
1.44,-0.02,39.08366900112134
1.44,-0.0,39.082
1.44,0.02,39.12641633974947
1.44,0.04,39.21149238633161
1.44,0.06,39.33465494299999
1.44,0.08,39.491
1.44,0.1,39.68602261671679
1.44,0.12,39.92654892119238
1.44,0.14,40.19941682033297
1.44,0.16,40.519
1.44,0.18,40.88540472441563
1.44,0.2,41.30579612092148
1.44,0.22,41.780928299955185
1.44,0.24,42.308
1.44,0.26,42.88464426693156
1.44,0.28,43.504966310844885
1.44,0.3,44.169092657782755
1.44,0.32,44.876
1.44,0.34,45.62446529920075
1.44,0.36,46.406432272216115
1.44,0.38,47.23059705345832
1.44,0.4,48.097
1.44,0.42,48.999840159321565
1.44,0.44,49.95168247593132
1.44,0.46,50.9440214989759
1.44,0.48,51.985
1.44,0.5,53.090652833968285
1.44,0.52,54.250710116859054
1.44,0.54,55.464411857629
1.44,0.56,56.722
1.44,0.58,58.00541806223515
1.44,0.6,59.32524454794251
1.44,0.62,60.705998072773
1.44,0.64,62.139
1.44,0.66,63.62717820447875
1.44,0.68,65.16082338508029
1.44,0.7,66.72017150053661
1.44,0.72,68.31
1.44,0.74,69.93069058925013
1.44,0.76,71.59765506036261
1.44,0.78,73.30800492907827
1.44,0.8,75.064
1.44,0.82,76.87940819139592
1.44,0.84,78.74836208061964
1.44,0.86,80.6679083804463
1.44,0.88,82.626
1.44,0.9,84.6133047850666
1.44,0.92,86.62664805314758
1.44,0.94,88.66968549056452
1.44,0.96,90.751
1.44,0.98,92.87221522861415
1.44,1.0,95.03841307778247
1.44,1.02,97.24754702571902
1.44,1.04,99.49
1.44,1.06,101.77370428575026
1.44,1.08,104.1029554681648
1.44,1.1,106.47087895570577
1.44,1.12,108.88
1.44,1.14,111.3310667097257
1.44,1.16,113.81554048246872
1.44,1.18,116.32592199849056
1.44,1.2,118.85
1.44,1.22,121.37552441270938
1.44,1.24,123.92143745109362
1.44,1.26,126.50004851779478
1.44,1.28,129.13
1.44,1.3,131.8304816392341
1.44,1.32,134.5686324983783
1.44,1.34,137.32896027176608
1.44,1.36,140.1
1.44,1.38,142.85864636997866
1.44,1.4,145.62498141840922
1.44,1.42,148.41346928391545
1.44,1.44,151.24
1.44,1.46,154.12510711673224
1.44,1.48,157.0482600338232
1.44,1.5,160.00164431192232
1.44,1.52,162.97
1.44,1.54,165.92756966172706
1.44,1.56,168.88733355377985
1.44,1.58,171.8650340839879
1.44,1.6,174.87
1.44,1.62,177.91764985420332
1.44,1.64,180.9994749845847
1.44,1.66,184.09313331036267
1.44,1.68,187.18
1.44,1.7,190.24594401437471
1.44,1.72,193.31267939415616
1.44,1.74,196.39960406561386
1.44,1.76,199.52
1.44,1.78,202.68202470068348
1.44,1.8,205.86754758200595
1.44,1.82,209.06287283801416
1.44,1.84,212.26
1.44,1.86,215.46058595533958
1.44,1.88,218.66397739121464
1.44,1.9,221.87225307331136
1.44,1.92,225.11
1.44,1.94,228.38590819302826
1.44,1.96,231.68938011425325
1.44,1.98,235.02255725931823
1.44,2.0,238.37
1.46,-2.0,241.27731711440057
1.46,-1.98,238.01607184829632
1.46,-1.96,234.75799245232068
1.46,-1.94,231.50482739907443
1.46,-1.92,228.27198049913665
1.46,-1.9,225.06935524367148
1.46,-1.88,221.88081345642638
1.46,-1.86,218.70809772114276
1.46,-1.84,215.54154466744868
1.46,-1.82,212.3932423044342
1.46,-1.8,209.23950405808355
1.46,-1.78,206.0829002945221
1.46,-1.76,202.91666687470945
1.46,-1.74,199.76583237095576
1.46,-1.72,196.60049474928383
1.46,-1.7,193.44923374971663
1.46,-1.68,190.3138797431678
1.46,-1.66,187.21466747180799
1.46,-1.64,184.14924732950848
1.46,-1.62,181.1063047238208
1.46,-1.6,178.08471810338915
1.46,-1.58,175.06901306865637
1.46,-1.56,172.0547066043728
1.46,-1.54,169.0654310861905
1.46,-1.52,166.10464454072462
1.46,-1.5,163.17319270786749
1.46,-1.48,160.2636821724533
1.46,-1.46,157.38209266022176
1.46,-1.44,154.52160373935897
1.46,-1.42,151.68103370821532
1.46,-1.4,148.85792166973454
1.46,-1.38,146.0642559600901
1.46,-1.36,143.29393143383783
1.46,-1.34,140.54024907224886
1.46,-1.32,137.80402465571225
1.46,-1.3,135.0835680187039
1.46,-1.28,132.38688027490807
1.46,-1.26,129.74508856478533
1.46,-1.24,127.13047958079072
1.46,-1.22,124.55185568405449
1.46,-1.2,121.99772321120378
1.46,-1.18,119.48743929270213
1.46,-1.16,117.01395159206855
1.46,-1.14,114.56040827561137
1.46,-1.12,112.15278219113776
1.46,-1.1,109.78406286502135
1.46,-1.08,107.42320023813394
1.46,-1.06,105.10200011713094
1.46,-1.04,102.7998920995967
1.46,-1.02,100.53997631014688
1.46,-1.0,98.30831276498118
1.46,-0.98,96.1121822626514
1.46,-0.96,93.95542783850213
1.46,-0.94,91.8517492843343
1.46,-0.92,89.78964425112696
1.46,-0.9,87.77570219818593
1.46,-0.88,85.79499820862482
1.46,-0.86,83.85267724586551
1.46,-0.84,81.95211690498614
1.46,-0.82,80.09575847577153
1.46,-0.8,78.27835016233473
1.46,-0.78,76.49755742880397
1.46,-0.76,74.75068312569222
1.46,-0.74,73.04878291659044
1.46,-0.72,71.38828547773588
1.46,-0.7,69.78023996596217
1.46,-0.68,68.19606322653289
1.46,-0.66,66.66338400128896
1.46,-0.64,65.1696327105916
1.46,-0.62,63.74016630925516
1.46,-0.6,62.35506670196811
1.46,-0.58,61.00394560509782
1.46,-0.56,59.69189340038293
1.46,-0.54,58.44765914836823
1.46,-0.52,57.24699795937369
1.46,-0.5,56.090785892409166
1.46,-0.48,54.98990694346221
1.46,-0.46,53.959760363885394
1.46,-0.44,52.95787014172694
1.46,-0.42,51.97598935433785
1.46,-0.4,51.06112866577217
1.46,-0.38,50.15408747981777
1.46,-0.36,49.31105470781492
1.46,-0.34,48.48772344678762
1.46,-0.32,47.693005981648824
1.46,-0.3,47.00412916760373
1.46,-0.28,46.34888238974826
1.46,-0.26,45.76348859148745
1.46,-0.24,45.18150759164348
1.46,-0.22,44.65071145655858
1.46,-0.2,44.15196784755278
1.46,-0.18,43.706216387770965
1.46,-0.16,43.30332644166673
1.46,-0.14,42.96902756018959
1.46,-0.12,42.672706777506825
1.46,-0.1,42.416163885776534
1.46,-0.08,42.201561719141864
1.46,-0.06,42.03746313318961
1.46,-0.04,41.92141935429281
1.46,-0.02,41.84922533199253
1.46,-0.0,41.83963040390139
1.46,0.02,41.88223474840081
1.46,0.04,41.9729478970422
1.46,0.06,42.10344787752915
1.46,0.08,42.256461788246376
1.46,0.1,42.463049109181256
1.46,0.12,42.704133840477276
1.46,0.14,42.97527232737403
1.46,0.16,43.29724684201668
1.46,0.18,43.67381842293541
1.46,0.2,44.113523767948834
1.46,0.22,44.588725297203425
1.46,0.24,45.10883387265065
1.46,0.26,45.68737687519108
1.46,0.28,46.31048245870091
1.46,0.3,46.97885238505274
1.46,0.32,47.68458897658993
1.46,0.34,48.43726110133024
1.46,0.36,49.21754240254815
1.46,0.38,50.046718326500724
1.46,0.4,50.91125900499166
1.46,0.42,51.83080447509153
1.46,0.44,52.7875017870865
1.46,0.46,53.79239984785623
1.46,0.48,54.83733951098381
1.46,0.5,55.94794216521591
1.46,0.52,57.1017286157431
1.46,0.54,58.32166583617901
1.46,0.56,59.57373198267756
1.46,0.58,60.86231238431739
1.46,0.6,62.178223855159125
1.46,0.62,63.55739719184186
1.46,0.64,64.98291592232319
1.46,0.66,66.47749163316847
1.46,0.68,68.00726606017268
1.46,0.7,69.56947598462236
1.46,0.72,71.16410978115839
1.46,0.74,72.79184489056833
1.46,0.76,74.45731051445325
1.46,0.78,76.1764523197624
1.46,0.8,77.92914391085013
1.46,0.82,79.73398799467944
1.46,0.84,81.58896301403244
1.46,0.86,83.50283530181096
1.46,0.88,85.460807045435
1.46,0.9,87.45444672746552
1.46,0.92,89.47810458597176
1.46,0.94,91.51808843809302
1.46,0.96,93.58426424316056
1.46,0.98,95.70028267944065
1.46,1.0,97.85395976564715
1.46,1.02,100.05902953772048
1.46,1.04,102.29619463966829
1.46,1.06,104.57940593100405
1.46,1.08,106.90429747716071
1.46,1.1,109.27463167582381
1.46,1.12,111.67687497136102
1.46,1.14,114.10772546809268
1.46,1.16,116.57705976593685
1.46,1.18,119.07218979259986
1.46,1.2,121.59025941371556
1.46,1.22,124.11594049550618
1.46,1.24,126.68373882160604
1.46,1.26,129.24446939528178
1.46,1.28,131.83650563040771
1.46,1.3,134.4891923210896
1.46,1.32,137.20153825722076
1.46,1.34,139.96280499194933
1.46,1.36,142.7415228453165
1.46,1.38,145.49193943336542
1.46,1.4,148.2453747542689
1.46,1.42,151.02558816291202
1.46,1.44,153.8511759395193
1.46,1.46,156.7199985782589
1.46,1.48,159.60560958002054
1.46,1.5,162.53644212061056
1.46,1.52,165.4895543925684
1.46,1.54,168.43494598679837
1.46,1.56,171.40186455149467
1.46,1.58,174.373715795044
1.46,1.6,177.35976038016526
1.46,1.62,180.39670602288305
1.46,1.64,183.45761125351217
1.46,1.66,186.53319022835345
1.46,1.68,189.59890430063996
1.46,1.7,192.65438475005445
1.46,1.72,195.69634181803605
1.46,1.74,198.75997456003904
1.46,1.76,201.8659073915597
1.46,1.78,205.02079752945318
1.46,1.8,208.21174177765872
1.46,1.82,211.40310915437993
1.46,1.84,214.58613584782555
1.46,1.86,217.77884267582246
1.46,1.88,220.9629573504095
1.46,1.9,224.14190866690257
1.46,1.92,227.35080933426914
1.46,1.94,230.60817383803885
1.46,1.96,233.90444760425615
1.46,1.98,237.23359661203585
1.46,2.0,240.56636106164848
1.48,-2.0,243.51538240650652
1.48,-1.98,240.26948099260156
1.48,-1.96,237.0237287537628
1.48,-1.94,233.78026460425338
1.48,-1.92,230.5533678313024
1.48,-1.9,227.35395427142456
1.48,-1.88,224.17682357615388
1.48,-1.86,221.01194859025438
1.48,-1.84,217.85921422490972
1.48,-1.82,214.72277387545327
1.48,-1.8,211.5826216037678
1.48,-1.78,208.42454729198312
1.48,-1.76,205.2696158377592
1.48,-1.74,202.13768292464988
1.48,-1.72,199.00966076907764
1.48,-1.7,195.877333829933
1.48,-1.68,192.7714507940395
1.48,-1.66,189.69678419417815
1.48,-1.64,186.64883240914628
1.48,-1.62,183.6337923228499
1.48,-1.6,180.62964671213328
1.48,-1.58,177.6164891305146
1.48,-1.56,174.60964244842364
1.48,-1.54,171.63111233166308
1.48,-1.52,168.6852397819534
1.48,-1.5,165.76455335648058
1.48,-1.48,162.86816125349623
1.48,-1.46,160.00217014847226
1.48,-1.44,157.15922157494924
1.48,-1.42,154.3318916575493
1.48,-1.4,151.52523524778087
1.48,-1.38,148.7437931404748
1.48,-1.36,145.98576593996376
1.48,-1.34,143.2481662166818
1.48,-1.32,140.5230320842148
1.48,-1.3,137.8069672635106
1.48,-1.28,135.12266628404183
1.48,-1.26,132.48655480223124
1.48,-1.24,129.88638176519206
1.48,-1.22,127.30891314848537
1.48,-1.2,124.76732890521701
1.48,-1.18,122.27365085972063
1.48,-1.16,119.80892203807802
1.48,-1.14,117.3597300399443
1.48,-1.12,114.94722894187446
1.48,-1.1,112.58995119785291
1.48,-1.08,110.2608046445873
1.48,-1.06,107.9431695765372
1.48,-1.04,105.65443920743697
1.48,-1.02,103.3958552961811
1.48,-1.0,101.16476784940427
1.48,-0.98,98.96981063237409
1.48,-0.96,96.81859315843711
1.48,-0.94,94.71524097259892
1.48,-0.92,92.66320531349636
1.48,-0.9,90.65580385825666
1.48,-0.88,88.67928439296641
1.48,-0.86,86.73932145281694
1.48,-0.84,84.84188683605726
1.48,-0.82,82.98418365621214
1.48,-0.8,81.16794540981127
1.48,-0.78,79.3878706409836
1.48,-0.76,77.63929674745313
1.48,-0.74,75.9289277490916
1.48,-0.72,74.26420961143155
1.48,-0.7,72.65698489044199
1.48,-0.68,71.09404544076648
1.48,-0.66,69.5559201073384
1.48,-0.64,68.0625846512688
1.48,-0.62,66.63229634737776
1.48,-0.6,65.24976508485356
1.48,-0.58,63.896062210812026
1.48,-0.56,62.587701321689096
1.48,-0.54,61.345251650642055
1.48,-0.52,60.15361370569601
1.48,-0.5,58.99866577786715
1.48,-0.48,57.897410516811235
1.48,-0.46,56.860813096565614
1.48,-0.44,55.853019917702085
1.48,-0.42,54.84618713458406
1.48,-0.4,53.8857448838205
1.48,-0.38,53.01394427427768
1.48,-0.36,52.18694027098445
1.48,-0.34,51.353912635322125
1.48,-0.32,50.56323332184333
1.48,-0.3,49.8716077207762
1.48,-0.28,49.23457575752899
1.48,-0.26,48.60478439028846
1.48,-0.24,48.007414582106485
1.48,-0.22,47.471376271092076
1.48,-0.2,46.98502087862155
1.48,-0.18,46.53388069162695
1.48,-0.16,46.13629150006301
1.48,-0.14,45.80030710596977
1.48,-0.12,45.50438221867511
1.48,-0.1,45.24545754355758
1.48,-0.08,45.03608241130836
1.48,-0.06,44.87993194310263
1.48,-0.04,44.76739841602576
1.48,-0.02,44.6905461153304
1.48,-0.0,44.66366809943536
1.48,0.02,44.69995193932239
1.48,0.04,44.794180972692885
1.48,0.06,44.91958681085519
1.48,0.08,45.08312518271608
1.48,0.1,45.29491374602273
1.48,0.12,45.536066486175166
1.48,0.14,45.80990998464044
1.48,0.16,46.13577890372251
1.48,0.18,46.53037484288427
1.48,0.2,46.977088536945175
1.48,0.22,47.456571900627125
1.48,0.24,47.978602999661135
1.48,0.26,48.55263554807437
1.48,0.28,49.175331813196216
1.48,0.3,49.842865634179425
1.48,0.32,50.54461649457229
1.48,0.34,51.29301359717175
1.48,0.36,52.08826675400372
1.48,0.38,52.91331424794291
1.48,0.4,53.7855342700733
1.48,0.42,54.70912076055491
1.48,0.44,55.67211809681815
1.48,0.46,56.68230221658807
1.48,0.48,57.73844685128294
1.48,0.5,58.850978149365325
1.48,0.52,60.02147530223665
1.48,0.54,61.230401403346505
1.48,0.56,62.478871004171964
1.48,0.58,63.767286745374534
1.48,0.6,65.09369871649155
1.48,0.62,66.4575462293408
1.48,0.64,67.88041075333739
1.48,0.66,69.36658637994073
1.48,0.68,70.89668279993252
1.48,0.7,72.46164499165693
1.48,0.72,74.06059431036701
1.48,0.74,75.69149785213379
1.48,0.76,77.3567824433402
1.48,0.78,79.07608641443335
1.48,0.8,80.8361593679287
1.48,0.82,82.6314608894711
1.48,0.84,84.47648553067336
1.48,0.86,86.36977405765387
1.48,0.88,88.32122492956042
1.48,0.9,90.32278011792366
1.48,0.92,92.35057823961752
1.48,0.94,94.39087143080502
1.48,0.96,96.45515880834837
1.48,0.98,98.56375882162591
1.48,1.0,100.71416742353286
1.48,1.02,102.89938999071545
1.48,1.04,105.13410425453628
1.48,1.06,107.41746010967742
1.48,1.08,109.74033700273588
1.48,1.1,112.10429139914035
1.48,1.12,114.49635853852011
1.48,1.14,116.91105961047064
1.48,1.16,119.35495084450785
1.48,1.18,121.83500149381018
1.48,1.2,124.35126804812424
1.48,1.22,126.90482860986552
1.48,1.24,129.47587314337946
1.48,1.26,132.03839846184727
1.48,1.28,134.6115445345997
1.48,1.3,137.2305895264291
1.48,1.32,139.90851870527067
1.48,1.34,142.64494422305597
1.48,1.36,145.40321447159835
1.48,1.38,148.1458298956165
1.48,1.4,150.89441020172345
1.48,1.42,153.67876327310273
1.48,1.44,156.49736146747193
1.48,1.46,159.33818938193022
1.48,1.48,162.19997216308732
1.48,1.5,165.098578819297
1.48,1.52,168.0270473524841
1.48,1.54,170.97147578085918
1.48,1.56,173.927585661991
1.48,1.58,176.88472990515805
1.48,1.6,179.8618792059175
1.48,1.62,182.882838141154
1.48,1.64,185.93056543195055
1.48,1.66,188.9808428153094
1.48,1.68,192.02869225124263
1.48,1.7,195.07133742164538
1.48,1.72,198.10955338769188
1.48,1.74,201.15617728664512
1.48,1.76,204.24520333736814
1.48,1.78,207.3980752009977
1.48,1.8,210.5838715313241
1.48,1.82,213.76475029970427
1.48,1.84,216.94064162643264
1.48,1.86,220.12088769041273
1.48,1.88,223.29317355883924
1.48,1.9,226.44799350269915
1.48,1.92,229.62394963480108
1.48,1.94,232.85458330211853
1.48,1.96,236.1354267572428
1.48,1.98,239.4473804155944
1.48,2.0,242.76558211973725
1.5,-2.0,245.76999909470575
1.5,-1.98,242.53477387575387
1.5,-1.96,239.30028145000165
1.5,-1.94,236.07066873809748
1.5,-1.92,232.8508748409184
1.5,-1.9,229.6593369793745
1.5,-1.88,226.4899343400958
1.5,-1.86,223.33980570905723
1.5,-1.84,220.19629758602622
1.5,-1.82,217.055774480008
1.5,-1.8,213.92328971407014
1.5,-1.78,210.77395131873865
1.5,-1.76,207.64258403561814
1.5,-1.74,204.53547035272354
1.5,-1.72,201.4272575608453
1.5,-1.7,198.3253293896818
1.5,-1.68,195.24991048402478
1.5,-1.66,192.2166618715846
1.5,-1.64,189.19066051334778
1.5,-1.62,186.1913451231053
1.5,-1.6,183.20428427614817
1.5,-1.58,180.201993653493
1.5,-1.56,177.20509044207068
1.5,-1.54,174.23686802419311
1.5,-1.52,171.2909353679043
1.5,-1.5,168.38723195971025
1.5,-1.48,165.50280617361457
1.5,-1.46,162.651261360257
1.5,-1.44,159.82266997537772
1.5,-1.42,157.01445014574875
1.5,-1.4,154.21877513737095
1.5,-1.38,151.4446218871546
1.5,-1.36,148.6969351685475
1.5,-1.34,145.96997767471393
1.5,-1.32,143.25481724613363
1.5,-1.3,140.55545495497958
1.5,-1.28,137.8893953130481
1.5,-1.26,135.26027299036983
1.5,-1.24,132.66491373291655
1.5,-1.22,130.1073734412529
1.5,-1.2,127.57529663681484
1.5,-1.18,125.09150312135046
1.5,-1.16,122.62048059933544
1.5,-1.14,120.18709183934914
1.5,-1.12,117.77633564183003
1.5,-1.1,115.42239979950241
1.5,-1.08,113.10799442239153
1.5,-1.06,110.80655659446006
1.5,-1.04,108.53388434872889
1.5,-1.02,106.28194205198616
1.5,-1.0,104.0539441765886
1.5,-0.98,101.86267371784842
1.5,-0.96,99.7145624384601
1.5,-0.94,97.62357495047188
1.5,-0.92,95.57337610069911
1.5,-0.9,93.56913924665733
1.5,-0.88,91.59808277792516
1.5,-0.86,89.66553678159391
1.5,-0.84,87.76998580803024
1.5,-0.82,85.91228636819676
1.5,-0.8,84.09338075706874
1.5,-0.78,82.31370137296135
1.5,-0.76,80.56019733688822
1.5,-0.74,78.84903364781243
1.5,-0.72,77.18152391330716
1.5,-0.7,75.58108849684871
1.5,-0.68,74.01800244841777
1.5,-0.66,72.49076168034664
1.5,-0.64,71.0008532229948
1.5,-0.62,69.57275418063918
1.5,-0.6,68.18674964344838
1.5,-0.58,66.85578033952766
1.5,-0.56,65.55198121244807
1.5,-0.54,64.31218656882014
1.5,-0.52,63.11316440068977
1.5,-0.5,61.959607469207484
1.5,-0.48,60.84800677018596
1.5,-0.46,59.794989383414894
1.5,-0.44,58.7520384942859
1.5,-0.42,57.731381535525244
1.5,-0.4,56.767245907897504
1.5,-0.38,55.890463316329225
1.5,-0.36,55.074133152901744
1.5,-0.34,54.28160064134791
1.5,-0.32,53.49832099221663
1.5,-0.3,52.807308116815
1.5,-0.28,52.13838297836524
1.5,-0.26,51.50333535900843
1.5,-0.24,50.894936919203566
1.5,-0.22,50.35801660897483
1.5,-0.2,49.865992702752706
1.5,-0.18,49.43117672503088
1.5,-0.16,49.030620387905614
1.5,-0.14,48.68354826186905
1.5,-0.12,48.38683864557182
1.5,-0.1,48.133761103854035
1.5,-0.08,47.92713460001911
1.5,-0.06,47.78192435524305
1.5,-0.04,47.67254884630585
1.5,-0.02,47.59068603353514
1.5,-0.0,47.552055400672344
1.5,0.02,47.58029942055681
1.5,0.04,47.66749352444479
1.5,0.06,47.80635392749855
1.5,0.08,47.96939464221773
1.5,0.1,48.172595535559964
1.5,0.12,48.41487225038233
1.5,0.14,48.69247672622969
1.5,0.16,49.025252302990914
1.5,0.18,49.42986748210088
1.5,0.2,49.8837509062229
1.5,0.22,50.36767748534588
1.5,0.24,50.89705015857562
1.5,0.26,51.47541430931215
1.5,0.28,52.0968973209346
1.5,0.3,52.762791101437784
1.5,0.32,53.46853216272967
1.5,0.34,54.221547453314365
1.5,0.36,55.00123849105497
1.5,0.38,55.83575488369087
1.5,0.4,56.70900159274218
1.5,0.42,57.63370829211656
1.5,0.44,58.60149957250747
1.5,0.46,59.622518330776835
1.5,0.48,60.689541584211945
1.5,0.5,61.813575008016315
1.5,0.52,62.977148941652324
1.5,0.54,64.18607873763081
1.5,0.56,65.43380291248799
1.5,0.58,66.72490511295814
1.5,0.6,68.05696337222898
1.5,0.62,69.42304455710796
1.5,0.64,70.83422904673085
1.5,0.66,72.3124739298
1.5,0.68,73.8253598223745
1.5,0.7,75.39125442643594
1.5,0.72,76.99060053474821
1.5,0.74,78.6307577743818
1.5,0.76,80.3013544435618
1.5,0.78,82.02891064226705
1.5,0.8,83.78679922620829
1.5,0.82,85.5814312164887
1.5,0.84,87.415191902985
1.5,0.86,89.28507122030706
1.5,0.88,91.21493945656836
1.5,0.9,93.20404420099825
1.5,0.92,95.23238210972511
1.5,0.94,97.29261995404242
1.5,0.96,99.35955691168628
1.5,0.98,101.46527650958595
1.5,1.0,103.60487172369342
1.5,1.02,105.78932773146956
1.5,1.04,108.01090952362122
1.5,1.06,110.28829569846799
1.5,1.08,112.60268450111184
1.5,1.1,114.95645131780172
1.5,1.12,117.3374003556324
1.5,1.14,119.73775611040038
1.5,1.16,122.17179459675346
1.5,1.18,124.64404475137563
1.5,1.2,127.13690381516673
1.5,1.22,129.68208879959076
1.5,1.24,132.25901286516873
1.5,1.26,134.84676795647778
1.5,1.28,137.42432002349474
1.5,1.3,140.032694396554
1.5,1.32,142.6824737453845
1.5,1.34,145.3644544700852
1.5,1.36,148.09612432670258
1.5,1.38,150.8339349313434
1.5,1.4,153.5785833059171
1.5,1.42,156.36257678953152
1.5,1.44,159.1686951332769
1.5,1.46,161.99573191027298
1.5,1.48,164.839908993253
1.5,1.5,167.7135179141502
1.5,1.52,170.5960614309063
1.5,1.54,173.51271365574254
1.5,1.56,176.4534649751552
1.5,1.58,179.40079421991172
1.5,1.6,182.38445549692105
1.5,1.62,185.3926812157399
1.5,1.64,188.4101396923574
1.5,1.66,191.44331225138555
1.5,1.68,194.4746550588668
1.5,1.7,197.5058229581591
1.5,1.72,200.5297002654895
1.5,1.74,203.56905491516295
1.5,1.76,206.64879761646293
1.5,1.78,209.78789798853407
1.5,1.8,212.96636428393424
1.5,1.82,216.14132024236497
1.5,1.84,219.31852372123961
1.5,1.86,222.48645405981986
1.5,1.88,225.62689891887905
1.5,1.9,228.7567768491047
1.5,1.92,231.91614064095077
1.5,1.94,235.1279706411892
1.5,1.96,238.38295637636307
1.5,1.98,241.6739286553003
1.5,2.0,244.97528105574642
1.52,-2.0,248.03
1.52,-1.98,244.80539629224603
1.52,-1.96,241.580438740982
1.52,-1.94,238.36346636612643
1.52,-1.92,235.16
1.52,-1.9,231.97900207511546
1.52,-1.88,228.81942403862988
1.52,-1.86,225.67790389702338
1.52,-1.84,222.55
1.52,-1.82,219.42026049599124
1.52,-1.8,216.28760494620423
1.52,-1.78,213.16374735561584
1.52,-1.76,210.06
1.52,-1.74,206.96807949654308
1.52,-1.72,203.88179315277887
1.52,-1.7,200.8079099298827
1.52,-1.68,197.76
1.52,-1.66,194.74644438434365
1.52,-1.64,191.75302810969606
1.52,-1.62,188.7741318608284
1.52,-1.6,185.8
1.52,-1.58,182.8132474976315
1.52,-1.56,179.82767180115962
1.52,-1.54,176.85743992176583
1.52,-1.52,173.92
1.52,-1.5,171.02526369977338
1.52,-1.48,168.15880410304248
1.52,-1.46,165.32165780045992
1.52,-1.44,162.51
1.52,-1.42,159.71488207115272
1.52,-1.4,156.9333423255193
1.52,-1.38,154.16955799506565
1.52,-1.36,151.43
1.52,-1.34,148.7102263589719
1.52,-1.32,146.00997235444885
1.52,-1.3,143.33220619985852
1.52,-1.28,140.68
1.52,-1.26,138.061444214165
1.52,-1.24,135.47466633170626
1.52,-1.22,132.92791109930732
1.52,-1.2,130.42
1.52,-1.18,127.93108324433946
1.52,-1.16,125.46934434173752
1.52,-1.14,123.03917310425292
1.52,-1.12,120.64
1.52,-1.1,118.29282103651612
1.52,-1.08,115.98868047552006
1.52,-1.06,113.70415030180081
1.52,-1.04,111.44
1.52,-1.02,109.19274365955471
1.52,-1.0,106.96923012134698
1.52,-0.98,104.78700401829234
1.52,-0.96,102.65
1.52,-0.94,100.56226176726344
1.52,-0.92,98.515735344847
1.52,-0.9,96.51177171381711
1.52,-0.88,94.553
1.52,-0.86,92.6272530968065
1.52,-0.84,90.73619577354265
1.52,-0.82,88.88079777485041
1.52,-0.8,87.062
1.52,-0.78,85.27576603706913
1.52,-0.76,83.52296785985395
1.52,-0.74,81.81204373750998
1.52,-0.72,80.152
1.52,-0.7,78.54794451607437
1.52,-0.68,76.98957148586042
1.52,-0.66,75.46703573040122
1.52,-0.64,73.987
1.52,-0.62,72.5572035575312
1.52,-0.6,71.18149056010478
1.52,-0.58,69.86054518428526
1.52,-0.56,68.578
1.52,-0.54,67.32641458150512
1.52,-0.52,66.11631297591792
1.52,-0.5,64.95190822249607
1.52,-0.48,63.829
1.52,-0.46,62.73561500653873
1.52,-0.44,61.68440892888504
1.52,-0.42,60.67541303890627
1.52,-0.4,59.721
1.52,-0.38,58.838028135301926
1.52,-0.36,58.00420378901835
1.52,-0.34,57.22180976850557
1.52,-0.32,56.481
1.52,-0.3,55.76845978596175
1.52,-0.28,55.089928110917164
1.52,-0.26,54.44757425038457
1.52,-0.24,53.849
1.52,-0.22,53.30226399536553
1.52,-0.2,52.811661642040484
1.52,-0.18,52.376368243421936
1.52,-0.16,51.979
1.52,-0.14,51.62952137935855
1.52,-0.12,51.33843963294603
1.52,-0.1,51.088523853492255
1.52,-0.08,50.891
1.52,-0.06,50.74542293590144
1.52,-0.04,50.63394050601991
1.52,-0.02,50.555669682307744
1.52,-0.0,50.52
1.52,0.02,50.53589975929815
1.52,0.04,50.608001850618905
1.52,0.06,50.73843094585044
1.52,0.08,50.911
1.52,0.1,51.108917531327386
1.52,0.12,51.34421589678533
1.52,0.14,51.63471450770573
1.52,0.16,51.979
1.52,0.18,52.38337626800346
1.52,0.2,52.839760883448484
1.52,0.22,53.32993667440937
1.52,0.24,53.862
1.52,0.26,54.442521471326884
1.52,0.28,55.06603038190231
1.52,0.3,55.7352629795176
1.52,0.32,56.449542951147826
1.52,0.34,57.190071532826
1.52,0.36,57.96809354952865
1.52,0.38,58.79768069625449
1.52,0.4,59.671
1.52,0.42,60.598359455161344
1.52,0.44,61.57994091703323
1.52,0.46,62.605304780208975
1.52,0.48,63.682
1.52,0.5,64.80746281963151
1.52,0.52,65.96995118607387
1.52,0.54,67.17534679936642
1.52,0.56,68.427
1.52,0.58,69.7228055284235
1.52,0.6,71.059973708248
1.52,0.62,72.4328602992909
1.52,0.64,73.846
1.52,0.66,75.29940853419315
1.52,0.68,76.80028027322479
1.52,0.7,78.35333040340538
1.52,0.72,79.949
1.52,0.74,81.59342189355255
1.52,0.76,83.28434959292191
1.52,0.78,85.00994544596493
1.52,0.8,86.773
1.52,0.82,88.56923047259176
1.52,0.84,90.39471804762256
1.52,0.86,92.25658241417497
